# photometric and parallax of HARPS spectra
# P Jofre, cambridge, Fri Feb  6 23:33:57 2015
Star ra  dec  plx  e_plx  hpmag  s_hpmag b-v  e_b-v  v-i vmag sourceVmag  J2mass  eJ2mass  H2mass  eH2mass  K2mass  eK2mass qual2mass n(in1arcmin) 
  HIP57507     176.8166093187     -30.2859563023     57.23     0.41    6.6102   0.007    0.681   0.001    0.740    6.480   G    5.217   0.018    4.935   0.023    4.798   0.018   EAA   01
  HIP57757     177.6720210278       1.7653769744     91.50     0.22    3.7136   0.004    0.518   0.015    0.610    3.590   G    2.597   0.252    2.363   0.230    2.269   0.254   DDD   02
   HIP5799      18.5998620430      -7.9235000613     42.76     0.30    5.2444   0.004    0.448   0.016    0.540    5.140   H    4.396   0.322    4.019   0.264    4.064   0.314   DDD   01
     HIP57       0.1682852055     -69.6757985790     33.48     0.66    8.4078   0.026    0.863   0.012    0.880    8.270   H    6.773   0.029    6.341   0.033    6.227   0.020   AAA   02
   HIP5806      18.6225667440      -5.0470494119     25.69     0.48    7.6205   0.009    0.575   0.007    0.650    7.500   G    6.425   0.023    6.179   0.042    6.084   0.029   AAA   01
  HIP58314     179.3715470594      19.9837705519     35.85     0.78    8.2092   0.023    0.830   0.007    0.870    8.070   G    6.552   0.026    6.162   0.016    6.093   0.017   AAA   01
  HIP58331     179.4390244632      -8.5487654136     17.50     0.46    6.7018   0.006    0.568   0.003    0.640    6.580   H    5.556   0.023    5.279   0.033    5.187   0.023   AAA   02
  HIP58401     179.6192284109     -41.9213609010     31.10     1.05    9.0484   0.016    0.780   0.022    0.820    8.910   G    7.330   0.030    6.878   0.036    6.812   0.027   AAA   01
  HIP58558     180.1146609747      -4.5484522247     24.20     0.91    8.3639   0.010    0.753   0.002    0.800    8.230   G    6.908   0.021    6.554   0.033    6.436   0.015   AAA   01
   HIP5862      18.7940312750     -45.5320958769     66.16     0.24    5.0854   0.005    0.571   0.007    0.620    4.970   H    4.094   0.346    3.719   0.268    3.782   0.268   DDD   01
  HIP58803     180.9138062761     -42.4337862122     39.49     0.28    5.2408   0.006    0.417   0.015    0.500    5.150   G    4.277   0.238    4.028   0.206    4.087   0.036   DCE   02
  HIP58843     181.0230243818       3.3421513855     14.24     1.33    9.3375   0.018    0.585   0.012    0.660    9.210   H    8.084   0.024    7.765   0.042    7.669   0.024   AAA   01
  HIP58950     181.3053040180     -28.7162309450     27.85     0.70    7.9132   0.009    0.651   0.004    0.710    7.780   H    6.596   0.019    6.284   0.033    6.220   0.021   AAA   02
  HIP59316     182.5313529128     -22.6197915014     10.26     0.16    3.1761   0.004    1.326   0.033    1.230    3.020   H    0.840   0.204    0.050   0.224   -0.058   0.234   CDD   01
  HIP59380     182.7410667873     -46.3223901266     27.31     0.65    7.6443   0.009    0.570   0.018    0.650    7.520   H    6.421   0.019    6.143   0.029    6.097   0.023   AAA   02
   HIP5938      19.1004795882     -12.0969880888     38.59     0.81    7.6898   0.014    0.753   0.010    0.800    7.550   H    6.208   0.019    5.828   0.040    5.739   0.021   AAA   01
   HIP5951      19.1514440107      -2.5002126066     12.41     0.27    5.5765   0.053    0.888   0.006    0.890    5.420   H    4.067   0.262    3.392   0.230    3.384   0.270   DDD   01
  HIP59639     183.4674966935     -69.0607274863     31.34     0.70    8.7757   0.020    0.892   0.005    0.930    8.630   H    7.036   0.023    6.619   0.042    6.479   0.020   AAA   02
  HIP60081     184.8063401938      -3.3196735184     19.53     0.75    8.1533   0.013    0.707   0.013    0.760    8.010   H    6.858   0.023    6.604   0.046    6.474   0.027   AAA   02
  HIP60260     185.3408749832     -60.4013680948     14.19     0.17    3.7319   0.006    1.389   0.062    1.390    3.590   G    1.226   0.274    0.483   0.326    0.305   0.348   DDD   01
  HIP60591     186.2859315690     -42.5142568833     18.53     0.37    6.2357   0.006    0.652   0.002    0.720    6.100   G    5.139   0.037    4.872   0.021    4.725   0.027   EAA   02
  HIP60632     186.3957253598       1.2851075893      9.05     1.11    9.7613   0.019    0.445   0.030    0.510    9.660   G    8.673   0.023    8.404   0.033    8.354   0.026   AAA   01
  HIP60644     186.4437884387     -64.0219383379     26.26     0.46    7.1120   0.009    0.537   0.010    0.610    6.990   H    6.007   0.029    5.832   0.027    5.721   0.016   AAA   02
  HIP60729     186.7029601548     -48.9129969127     37.58     0.44    6.3847   0.008    0.674   0.002    0.690    6.250   G    5.250   0.266    4.815   0.024    4.711   0.018   DEA   01
  HIP61300     188.3985607495     -11.6220655343     16.21     0.75    8.1805   0.012    0.658   0.002    0.720    8.040   G    6.855   0.026    6.555   0.026    6.495   0.026   AAA   02
  HIP61323     188.4541514223     -23.5154643005     18.44     0.91    8.4875   0.012    0.563   0.023    0.640    8.360   H    7.280   0.023    7.031   0.038    6.913   0.023   AAA   02
  HIP61379     188.6768968950     -44.6725150290     35.31     0.33    5.9048   0.007    0.683   0.002    0.740    5.760   H    4.855   0.232    4.408   0.210    4.255   0.036   DCE   01
  HIP61539     189.1184560321      10.7298947390     12.90     1.00    8.8337   0.015    0.590   0.022    0.660    8.710   H    7.649   0.027    7.379   0.040    7.319   0.027   AAA   01
  HIP61621     189.4259386601     -27.1386578938     29.13     0.23    5.4916   0.013    0.334   0.014    0.390    5.410   H    4.758   0.037    4.630   0.023    4.536   0.018   EEA   01
    HIP616       1.8847380600     -23.8189426010     30.26     1.05    8.8434   0.017    0.798   0.003    0.840    8.700   H    7.212   0.026    6.825   0.031    6.685   0.017   AAA   01
  HIP61740     189.8117133387      -7.9955042384     11.11     0.29    4.8251   0.004    1.240   0.000    1.150    4.660   H    2.674   0.308    2.172   0.250    2.011   0.312   DDD   01
  HIP62039     190.7477174609      -4.0488931617     23.43     0.79    7.9636   0.012    0.675   0.004    0.730    7.830   G    6.580   0.020    6.333   0.046    6.200   0.017   AAA   02
  HIP62107     190.9299400993     -37.7076367416     36.62     0.59    7.6635   0.011    0.664   0.006    0.730    7.530   G    6.268   0.021    5.925   0.029    5.875   0.020   AAA   02
  HIP62534     192.2154541220     -68.4254232376     34.08     0.66    7.7312   0.013    0.701   0.003    0.750    7.590   G    6.328   0.021    5.975   0.023    5.898   0.033   AAA   01
  HIP62607     192.4369732415       1.1896038812     30.71     0.74    8.2643   0.011    0.686   0.006    0.740    8.130   H    6.812   0.023    6.493   0.053    6.358   0.020   AAA   02
  HIP62809     193.0515444286     -56.5739063730     20.67     1.04    8.6154   0.020    0.616   0.010    0.680    8.480   H    7.274   0.023    6.956   0.049    6.896   0.021   AAA   01
  HIP63033     193.7446045574     -44.1514052879     24.94     0.33    6.0129   0.005    0.633   0.004    0.620    5.890   H    4.829   0.037    4.587   0.023    4.478   0.015   EAA   01
  HIP63559     195.3607596401     -27.3740348796     18.03     0.84    8.1609   0.012    0.550   0.020    0.620    8.040   G    6.964   0.023    6.659   0.033    6.576   0.018   AAA   02
  HIP63608     195.5448301131      10.9591015826     29.76     0.14    2.9980   0.004    0.934   0.015    0.830    2.850   H    1.248   0.276    0.733   0.244    0.664   0.278   DDD   01
  HIP63742     195.9573555201      -5.1612785318     46.10     0.81    7.8290   0.020    0.847   0.003    0.890    7.690   G    6.053   0.021    5.674   0.038    5.509   0.023   AAA   01
  HIP64109     197.0858608969     -87.2195103760     27.01     0.50    8.3418   0.016    0.721   0.011    0.770    8.200   H    6.869   0.026    6.511   0.029    6.491   0.023   AAA   02
  HIP64150     197.2123853413       5.2088691842     38.27     0.54    6.9186   0.005    0.667   0.006    0.730    6.780   H    5.613   0.026    5.312   0.027    5.202   0.023   AAA   02
  HIP64407     198.0145139308     -16.1979026714     29.49     0.29    5.1332   0.005    0.460   0.000    0.530    5.040   G    4.376   0.294    4.111   0.212    4.075   0.256   DCD   01
  HIP64408     198.0144396525     -37.8031351841     48.38     0.29    4.9825   0.005    0.693   0.017    0.730    4.850   G    3.692   0.252    3.346   0.206    3.303   0.256   DCD   01
  HIP64457     198.1827715999      -2.2650627184     48.78     0.59    7.7194   0.010    0.930   0.013    0.920    7.560   H    6.025   0.019    5.623   0.047    5.475   0.017   AAA   01
  HIP64459     198.1849791203     -31.8725984787     27.69     0.54    6.8083   0.008    0.591   0.008    0.660    6.680   H    5.559   0.019    5.290   0.031    5.136   0.023   AAA   02
  HIP64475     198.2268416845     -30.7121266415     37.28     0.64    8.1912   0.011    0.923   0.002    0.970    8.030   H    6.517   0.023    6.133   0.040    5.993   0.018   AAA   01
  HIP64550     198.4679808724     -45.1855293809     40.95     0.56    7.0519   0.010    0.643   0.001    0.710    6.930   G    5.731   0.024    5.431   0.036    5.320   0.024   AAA   01
   HIP6455      20.7539901028     -16.4870331523     27.38     0.79    8.0609   0.012    0.656   0.005    0.720    7.920   G    6.741   0.020    6.502   0.034    6.375   0.024   AAA   02
   HIP6456      20.7598414513     -12.9660052419     32.78     0.78    7.9981   0.012    0.900   0.000    0.850    7.850   G    6.395   0.021    6.024   0.033    5.918   0.017   AAA   01
  HIP64698     198.9049195978       9.0163251742     18.48     1.10    8.5573   0.012    0.667   0.004    0.730    8.420   H    7.203   0.024    6.877   0.057    6.804   0.023   AAA   02
  HIP64823     199.3150918843      13.6756466773     10.05     0.36    5.4820   0.005    1.304   0.001    1.260    5.330   G    3.301   0.232    2.643   0.206    2.375   0.290   DCD   01
  HIP64920     199.5977483319     -28.3323099395      6.04     0.57    6.9527   0.011    0.981   0.001    1.100    6.800   G    5.033   0.037    4.613   0.234    4.416   0.063   EDE   02
  HIP65036     199.9636907932     -70.8549443306     22.50     0.48    7.5701   0.013    0.742   0.010    0.790    7.430   H    6.188   0.026    5.869   0.033    5.793   0.029   AAA   01
  HIP65046     199.9939573796     -41.1906938460     17.84     0.46    6.8406   0.008    0.519   0.007    0.590    6.730   H    5.765   0.024    5.513   0.029    5.432   0.018   AAA   01
   HIP6511      20.9049613894     -41.2696288012     19.03     0.60    7.8192   0.015    0.553   0.009    0.630    7.700   G    6.735   0.024    6.449   0.024    6.354   0.021   AAA   02
  HIP65201     200.4348358944     -39.3113395036     14.66     1.37    8.9048   0.014    0.450   0.009    0.520    8.800   G    7.698   0.024    7.372   0.038    7.306   0.024   AAA   02
  HIP65302     200.7560980882     -81.3097510849     28.84     0.49    8.0154   0.012    0.667   0.002    0.730    7.880   H    6.686   0.018    6.363   0.021    6.281   0.018   AAA   02
    HIP655       2.0146552567     -33.5293327976     10.53     0.38    5.8385   0.006    1.119   0.001    1.060    5.670   G    3.821   0.332    3.179   0.250    3.122   0.282   DDD   01
  HIP65602     201.7629931650     -24.2902942077     33.98     0.80    8.8659   0.014    0.911   0.002    0.960    8.720   G    7.042   0.030    6.574   0.044    6.450   0.020   AAA   02
  HIP65708     202.0774010763      -0.8392031977     22.69     0.66    7.5693   0.007    0.651   0.011    0.710    7.440   G    6.254   0.021    5.950   0.046    5.845   0.018   AAA   01
  HIP65737     202.1279198867     -27.3923620915     27.30     0.58    7.3218   0.007    0.583   0.010    0.650    7.200   H    6.099   0.023    5.802   0.036    5.717   0.017   AAA   03
  HIP65808     202.3385809006     -35.5708215865     30.26     0.70    7.3988   0.010    0.724   0.002    0.770    7.260   G    6.034   0.019    5.749   0.038    5.650   0.020   AAA   02
  HIP66047     203.1063862136     -47.2710584721     26.34     0.60    7.2999   0.011    0.603   0.010    0.670    7.170   H    6.098   0.020    5.843   0.029    5.737   0.021   AAA   01
   HIP6607      21.2041465230     -27.8383737753     25.06     0.94    8.4303   0.015    0.684   0.011    0.760    8.290   H    7.003   0.020    6.675   0.034    6.617   0.024   AAA   02
   HIP6670      21.4050380796     -14.5987540241     11.34     0.83    5.0612   0.006    1.231   0.009    1.290    4.900   G    2.562   0.302    1.973   0.236    1.835   0.244   DDD   01
  HIP66815     205.4283346956      -4.0292593196     18.43     1.07    8.9411   0.017    0.550   0.005    0.620    8.830   G    7.730   0.024    7.460   0.027    7.390   0.024   AAA   01
  HIP66860     205.5540909182       8.3886058495     27.44     0.36    6.2567   0.007    0.418   0.006    0.480    6.160   H    5.372   0.023    5.193   0.026    5.110   0.020   AAA   01
    HIP669       2.0682088754     -14.8244654929     36.44     0.59    7.1700   0.009    0.624   0.015    0.690    7.040   H    5.947   0.027    5.628   0.042    5.556   0.034   AAA   01
  HIP67069     206.1858348359     -14.2247598616     29.62     0.59    7.0212   0.007    0.542   0.003    0.620    6.900   H    5.868   0.020    5.630   0.051    5.525   0.026   AAA   01
  HIP67125     206.3643617820     -48.7917279293     17.14     0.50    6.8784   0.008    0.540   0.000    0.610    6.760   G    5.759   0.019    5.511   0.034    5.433   0.033   AAA   01
  HIP67237     206.6753616717     -56.8496607019     28.36     1.01    8.7830   0.018    0.856   0.015    0.900    8.640   H    7.130   0.021    6.739   0.033    6.643   0.046   AAA   06
  HIP67240     206.6905098045     -20.8528526670     11.96     0.86    8.2114   0.012    0.529   0.015    0.600    8.100   H    7.093   0.027    6.810   0.036    6.792   0.023   AAA   01
   HIP6744      21.7051162252     -29.4745057013     23.27     0.92    8.5504   0.017    0.725   0.011    0.770    8.410   G    7.123   0.023    6.826   0.044    6.710   0.024   AAA   01
   HIP6748      21.7148178901     -13.0565332758     26.69     0.28    5.5926   0.006    0.321   0.005    0.370    5.510   H    5.139   0.228    4.831   0.020    4.713   0.024   DAA   02
  HIP67620     207.8362444285     -24.3897715671     51.35     0.45    6.5665   0.006    0.703   0.005    0.780    6.430   G    5.530   0.308    4.829   0.042    4.665   0.017   DAA   01
   HIP6762      21.7557177822      -0.1567169587     34.07     1.00    8.0958   0.009    0.738   0.010    0.780    7.960   H    6.588   0.021    6.227   0.031    6.160   0.020   AAA   02
   HIP6795      21.8634594444     -25.9365626506     22.77     0.90    9.2821   0.018    0.860   0.015    0.900    9.140   H    7.705   0.041    7.313   0.055    7.171   0.023   AAA   02
  HIP68162     209.3229075810     -56.0398367852     22.17     0.73    7.6706   0.013    0.593   0.002    0.660    7.540   G    6.557   0.093    6.224   0.036    6.124   0.017   AAA   03
  HIP68581     210.5950055738     -27.4297619851      7.42     0.33    5.6282   0.005    1.331   0.003    1.290    5.470   G    3.080   0.272    2.373   0.216    2.261   0.294   DCD   01
  HIP68895     211.5927814315     -26.6820178834     32.30     0.16    3.4187   0.004    1.091   0.055    1.100    3.250   H    1.403   0.260    0.840   0.282    0.753   0.310   DDD   01
  HIP68936     211.6729915787      -5.5181102712     24.33     0.95    8.4996   0.009    0.827   0.004    0.870    8.350   G    6.952   0.024    6.602   0.046    6.503   0.024   AAA   01
  HIP69090     212.1154404963     -74.8507213269     35.09     0.31    6.1426   0.007    0.581   0.006    0.650    6.020   G    4.916   0.037    4.677   0.076    4.580   0.023   EEA   01
  HIP69357     212.9430139001     -12.6113294396     42.76     1.22    8.0719   0.010    0.865   0.001    0.910    7.930   G    6.360   0.020    5.949   0.023    5.861   0.024   AAA   02
  HIP69390     213.0710100553       8.4072066431     10.97     0.91    8.6056   0.014    0.651   0.016    0.710    8.470   H    7.293   0.029    7.029   0.047    6.908   0.024   AAA   02
  HIP69414     213.1888832899      -3.3193007406     45.35     0.54    7.1838   0.008    0.733   0.008    0.780    7.050   G    5.737   0.018    5.376   0.040    5.304   0.031   AAA   02
  HIP69415     213.1917985449     -27.2610992405     14.99     0.36    5.2345   0.006    1.130   0.039    1.160    5.070   H    3.044   0.298    2.511   0.246    2.388   0.260   DDD   01
  HIP69570     213.6038088571     -48.1463391137     28.21     0.90    8.3611   0.015    0.670   0.002    0.730    8.230   G    6.992   0.026    6.671   0.034    6.579   0.018   AAA   03
  HIP69673     213.9181081242      19.1872699262     88.83     0.54    0.1114   0.015    1.239   0.006    1.220   -0.050   G   -2.252   0.157   -2.810   9.996   -2.911   0.170   CFC   01
  HIP69780     214.2400467691     -50.2813211878      8.09     1.00    8.7847   0.015    0.573   0.002    0.650    8.660   H    7.496   0.021    7.202   0.023    7.147   0.026   AAA   03
  HIP69881     214.5023668825      -7.5418165132     30.73     0.47    6.6080   0.007    0.723   0.004    0.730    6.470   G    5.293   0.043    4.949   0.016    4.833   0.017   AEA   01
  HIP69972     214.7723075979     -59.3770661597     84.76     0.69    6.8014   0.013    1.016   0.032    1.020    6.660   H    4.976   0.030    4.671   0.262    4.332   0.036   EDE   01
  HIP70016     214.8968029753      -5.1508981584     47.89     0.81    7.7231   0.011    0.867   0.013    0.900    7.580   G    6.089   0.029    5.643   0.040    5.541   0.034   AAA   02
  HIP70027     214.9388308150      16.3068007801     17.44     0.22    5.0121   0.005    1.228   0.001    1.160    4.840   G    2.924   0.266    2.346   0.192    2.116   0.290   DCD   01
  HIP70123     215.2231360861     -17.4813608356     18.45     1.09    8.4441   0.017    0.628   0.018    0.700    8.310   H    7.179   0.023    6.950   0.059    6.838   0.026   AAA   02
  HIP70319     215.8131370788       1.2427291969     58.17     0.53    6.3838   0.006    0.639   0.006    0.710    6.250   H    5.053   0.037    4.814   0.067    4.644   0.017   EEA   03
  HIP70459     216.1929741043     -63.7062176600     27.76     0.70    7.3840   0.012    0.595   0.008    0.670    7.260   G    6.180   0.019    5.919   0.024    5.855   0.016   AAA   02
  HIP70602     216.6141952113      19.2268343224     11.22     0.23    5.4698   0.005    0.231   0.006    0.210    5.400   G    5.160   0.342    4.940   0.024    4.870   0.029   DAA   02
  HIP70608     216.6450695282     -18.8200591083     24.00     1.11    9.0008   0.013    0.840   0.002    0.880    8.860   G    7.419   0.024    7.058   0.034    6.964   0.021   AAA   02
  HIP70638     216.7322473977     -83.6678506531     10.91     0.14    4.4667   0.006    1.300   0.300    1.300    4.310   H    2.027   0.284    1.342   0.240    1.205   0.272   DDD   01
  HIP70695     216.8885795580     -51.9331821455     26.24     0.82    7.9854   0.014    0.682   0.020    0.710    7.850   H    6.634   0.021    6.287   0.033    6.215   0.023   AAA   03
  HIP70755     217.0509122650      -2.2279506617     27.58     1.01    4.9445   0.015    0.693   0.013    0.730    4.810   G    3.541   0.264    3.116   0.426    3.067   0.306   DDD   02
   HIP7083      22.8124224049     -49.0730756840     22.95     0.19    4.0987   0.005    0.972   0.038    1.000    3.930   H    2.226   0.292    1.703   0.192    1.629   0.222   DCD   01
  HIP70922     217.5528015817     -62.8621914470     18.53     0.97    8.3205   0.015    0.527   0.011    0.600    8.210   H    7.082   0.020    6.818   0.042    6.722   0.020   AAA   07
  HIP71284     218.6695374546      29.7448064060     63.16     0.25    4.5470   0.005    0.364   0.005    0.410    4.470   G    3.561   0.250    3.462   0.246    3.336   0.324   DDD   01
  HIP71469     219.2512266692     -12.3062353237     31.08     0.83    6.2977   0.008    0.464   0.011    0.500    6.200   H    5.335   0.026    5.115   0.036    5.053   0.024   EAA   02
  HIP71470     219.2516937730     -24.0385158013     11.62     0.95    8.9741   0.014    0.541   0.015    0.610    8.870   G    7.840   0.021    7.596   0.024    7.531   0.020   AAA   02
  HIP71735     220.1159910833     -57.0287860451     37.71     0.72    7.5202   0.013    0.672   0.006    0.730    7.390   H    6.140   0.024    5.800   0.033    5.699   0.021   AAA   03
  HIP71803     220.3173544935      -4.9445013369     18.61     1.13    8.3306   0.009    0.682   0.015    0.740    8.190   H    7.036   0.039    6.742   0.040    6.684   0.024   AAA   01
  HIP71806     220.3283908750       3.4488257420      7.10     1.35    8.5323   0.012    0.636   0.015    0.700    8.410   G    7.203   0.020    6.896   0.040    6.822   0.020   AAA   01
  HIP72043     221.0489010444      18.4624673176     24.32     0.60    7.6538   0.011    0.636   0.010    0.700    7.520   H    6.332   0.021    6.067   0.024    5.998   0.018   AAA   01
  HIP72119     221.2930828844     -49.9153269827     34.71     1.05    8.5339   0.015    0.936   0.017    0.980    8.400   G    6.717   0.019    6.264   0.027    6.152   0.026   AAA   06
  HIP72131     221.3218547901     -62.8754510766     20.64     0.30    5.4362   0.006    0.308   0.003    0.350    5.360   H    4.840   0.250    4.771   0.076    4.584   0.021   DEA   02
  HIP72134     221.3280244854     -18.0027161063     17.43     0.91    8.3333   0.016    0.563   0.015    0.640    8.220   G    7.186   0.021    6.917   0.051    6.869   0.026   AAA   02
  HIP72339     221.8866708965      -0.2811334571     31.54     1.18    8.1843   0.013    0.781   0.002    0.820    8.040   H    6.712   0.023    6.315   0.027    6.234   0.023   AAA   01
  HIP72357     221.9365823258     -26.0874793859      9.11     0.30    5.3937   0.006    0.938   0.000    0.930    5.230   H    3.564   0.220    3.072   0.190    2.985   0.204   DCC   01
  HIP72571     222.5727720407     -27.9602188964      9.85     0.69    4.5608   0.006    1.366   0.050    1.430    4.420   H    1.942   0.274    1.201   0.268    1.108   0.300   DDD   01
  HIP72603     222.6719257247     -15.9970916669     43.52     0.43    5.2416   0.003    0.401   0.007    0.480    5.150   H    4.475   0.266    4.266   0.204    4.297   0.280   DCD   01
  HIP72631     222.7542446544      -2.2988496032     14.92     0.40    5.0912   0.005    0.988   0.001    0.970    4.930   H    3.502   0.320    2.906   0.266    2.797   0.282   DDD   01
  HIP72677     222.8956793338     -17.7900543582     18.77     0.47    6.6594   0.006    0.483   0.020    0.550    6.550   H    5.628   0.023    5.378   0.026    5.336   0.024   AAA   02
    HIP726       2.2483039383     -39.7371122674     16.63     0.69    7.8539   0.012    0.620   0.007    0.690    7.720   H    6.669   0.021    6.414   0.029    6.338   0.021   AAA   01
  HIP72742     223.0741947921     -43.8177420360     29.74     1.40    8.8503   0.022    0.913   0.025    0.960    8.700   G    7.038   0.026    6.598   0.023    6.514   0.027   AAA   02
  HIP73223     224.4714827361     -76.6626140218      8.71     0.25    5.5086   0.007    1.442   0.004    1.440    5.370   H    2.951   0.264    2.276   0.256    2.092   0.314   DDD   01
  HIP73241     224.5367190098     -48.8621911708     41.93     0.83    6.4810   0.007    0.708   0.002    0.780    6.340   H    5.123   0.220    4.824   0.015    4.611   0.021   DEA   02
  HIP73408     225.0251765002     -73.5354072315     17.77     0.73    8.2628   0.015    0.667   0.015    0.730    8.130   G    6.973   0.019    6.727   0.040    6.647   0.020   AAA   02
  HIP73547     225.4720299849     -47.0072934509     37.20     0.64    7.8762   0.012    0.721   0.003    0.770    7.740   G    6.419   0.024    6.054   0.026    5.955   0.018   AAA   02
  HIP73815     226.3052028936       6.2905126193     17.39     0.80    8.3078   0.015    0.656   0.005    0.720    8.180   G    6.996   0.023    6.756   0.046    6.646   0.027   AAA   02
   HIP7396      23.8370192986     -21.2009146973     26.72     0.92    8.9037   0.016    0.780   0.024    0.820    8.770   H    7.196   0.019    6.714   0.033    6.632   0.027   AAA   01
  HIP74033     226.9450177753       8.8799152601     13.91     1.21    8.3746   0.012    0.575   0.014    0.650    8.260   G    7.093   0.030    6.761   0.031    6.695   0.017   AAA   01
   HIP7404      23.8590180756     -13.3811197878     26.09     0.60    7.3044   0.010    0.593   0.003    0.660    7.170   G    6.103   0.020    5.883   0.024    5.794   0.023   AAA   01
  HIP74067     227.0527429307      -7.9121148803     26.62     0.86    8.1126   0.011    0.598   0.019    0.670    8.000   G    6.807   0.029    6.490   0.047    6.434   0.033   AAA   02
  HIP74075     227.0642361830     -59.9541795501     17.51     1.20    8.9156   0.028    0.653   0.003    0.720    8.780   H    7.544   0.024    7.204   0.034    7.136   0.020   AAA   10
  HIP74273     227.6873661446     -61.4222909599     41.32     0.45    6.4221   0.007    0.623   0.003    0.660    6.290   G    5.214   0.023    5.022   0.061    4.836   0.026   AAA   04
  HIP74389     228.0428571283     -30.8860358630     23.36     0.75    7.8911   0.012    0.662   0.012    0.720    7.760   H    6.595   0.023    6.322   0.033    6.248   0.021   AAA   03
  HIP74500     228.3705149690     -25.3091637181     38.16     0.60    6.6023   0.006    0.691   0.020    0.710    6.470   H    5.268   0.037    5.121   0.015    4.882   0.016   EAA   01
  HIP74653     228.8139764406     -70.5192216279     37.74     0.54    7.0081   0.010    0.740   0.001    0.790    6.860   G    5.591   0.023    5.275   0.033    5.177   0.026   AAA   01
  HIP74775     229.2294851413     -46.2022904870     17.66     0.44    6.5559   0.007    0.514   0.005    0.590    6.440   H    5.546   0.029    5.317   0.040    5.198   0.026   AAA   03
  HIP74856     229.4520041467     -45.9223172866     16.83     0.86    7.8438   0.011    0.617   0.015    0.690    7.720   G    6.619   0.024    6.371   0.026    6.290   0.031   AAA   04
  HIP74857     229.4576808691     -30.1486615179     10.01     0.21    4.5203   0.005    1.100   0.004    1.030    4.350   H    2.490   0.274    1.971   0.238    1.867   0.266   DDD   01
  HIP75363     231.0101165780     -27.3051140806     35.02     0.65    7.6590   0.011    0.721   0.016    0.770    7.520   H    6.198   0.021    5.832   0.038    5.722   0.018   AAA   02
   HIP7539      24.2851495682     -29.3930919303     29.99     0.83    8.2842   0.016    0.830   0.036    0.840    8.140   H    6.684   0.020    6.336   0.034    6.211   0.020   AAA   01
  HIP75695     231.9577094589      29.1054910174     29.17     0.76    3.7373   0.007    0.319   0.002    0.370    3.660   H    3.598   0.302    3.553   0.210    3.456   0.298   DCD   01
   HIP7576      24.3973565025      -6.7601859925     41.75     0.74    7.8013   0.012    0.797   0.002    0.840    7.660   H    6.225   0.024    5.899   0.036    5.753   0.018   AAA   01
  HIP75819     232.3301385414     -49.9528700125     17.30     0.77    7.8243   0.012    0.770   0.005    0.840    7.680   H    6.253   0.017    5.859   0.023    5.746   0.016   AAA   03
   HIP7585      24.4200291465      12.0783655286     39.02     0.61    6.8998   0.008    0.648   0.008    0.710    6.770   H    5.620   0.020    5.328   0.036    5.220   0.016   AAA   02
   HIP7599      24.4733077341     -60.5115406279     25.63     0.38    7.4622   0.011    0.629   0.009    0.700    7.330   H    6.246   0.021    5.934   0.031    5.868   0.018   AAA   02
  HIP76114     233.1818952955      10.9679133581     33.06     0.53    7.3602   0.009    0.656   0.007    0.720    7.220   H    6.027   0.021    5.742   0.026    5.662   0.017   AAA   02
  HIP76200     233.4736921844     -31.0189606010     28.62     0.86    8.0982   0.010    0.717   0.004    0.770    7.960   G    6.664   0.026    6.282   0.029    6.250   0.024   AAA   01
  HIP76333     233.8814076051     -14.7895532102     19.99     0.16    4.0672   0.004    1.007   0.003    1.020    3.910   G    2.129   0.294    1.595   0.230    1.524   0.230   DDD   01
  HIP76351     233.9170412875     -80.2046914384     25.49     1.04    8.8565   0.030    0.891   0.017    0.900    8.710   H    7.230   0.024    6.867   0.024    6.763   0.023   AAA   02
  HIP76470     234.2560713146     -28.1350704215     14.58     0.19    3.7471   0.004    1.361   0.053    1.360    3.600   H    1.143   0.296    0.430   0.314    0.325   0.352   DDD   01
  HIP76602     234.6664362983      -8.7946554470     40.99     3.72    6.6814   0.000    0.520   0.015    0.590    6.560   G    5.507   0.024    5.292   0.031    5.150   0.020   AAA   04
  HIP76603     234.6669553465      -8.7914236901     37.56     4.29    6.5557   0.064    0.505   0.013    0.580    6.450   H    5.507   0.024    5.292   0.031    5.150   0.020   AAA   04
  HIP76635     234.7549014550      -0.3112987273     17.93     0.74    7.6151   0.011    0.548   0.004    0.610    7.500   G    6.495   0.024    6.247   0.040    6.185   0.020   AAA   02
  HIP76976     235.7656578374     -10.9327609545     17.16     0.68    7.3000   0.009    0.484   0.010    0.560    7.200   H    6.014   0.019    5.696   0.036    5.588   0.017   AAA   01
  HIP77052     236.0076847545       2.5155249892     68.22     0.66    5.9983   0.007    0.684   0.002    0.740    5.860   G    4.593   0.352    4.045   0.348    4.297   0.036   DDE   01
  HIP77358     236.8725295030     -37.9157913917     65.13     0.40    6.1479   0.009    0.715   0.006    0.740    6.010   G    4.959   0.214    4.505   0.076    4.323   0.016   CEA   01
  HIP77610     237.6660508514     -23.2580787574     18.33     0.91    7.5640   0.009    0.495   0.015    0.570    7.460   G    6.487   0.019    6.297   0.029    6.214   0.016   AAA   02
  HIP77740     238.0728583976     -18.4361228908     30.96     0.64    7.3824   0.007    0.628   0.002    0.700    7.250   H    6.127   0.020    5.866   0.027    5.764   0.016   AAA   02
